時刻,体表温度,体動,脈周期[ms],ラベル
2023/08/02 17:55:14,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:15,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:16,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:17,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:18,34.29999923706055,,821.0,4
2023/08/02 17:55:19,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:20,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:21,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:22,34.29999923706055,,821.0,4
2023/08/02 17:55:23,34.29999923706055,,810.0,4
2023/08/02 17:55:24,34.29999923706055,1.0,810.0,4
2023/08/02 17:55:25,34.29999923706055,1.0,810.0,4
2023/08/02 17:55:26,34.29999923706055,,821.0,4
2023/08/02 17:55:27,34.29999923706055,1.0,833.0,4
2023/08/02 17:55:28,34.29999923706055,1.0,833.0,4
2023/08/02 17:55:29,34.29999923706055,1.0,833.0,4
2023/08/02 17:55:30,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:31,34.29999923706055,1.0,821.0,4
2023/08/02 17:55:32,34.20000076293945,,821.0,4
2023/08/02 17:55:33,34.20000076293945,,821.0,4
2023/08/02 17:55:34,34.20000076293945,1.0,821.0,4
2023/08/02 17:55:35,34.20000076293945,1.0,821.0,4
2023/08/02 17:55:36,34.20000076293945,1.0,821.0,4
2023/08/02 17:55:37,34.20000076293945,1.0,821.0,4
2023/08/02 17:55:38,34.20000076293945,,821.0,4
2023/08/02 17:55:39,34.20000076293945,,821.0,4
2023/08/02 17:55:40,34.20000076293945,,821.0,4
2023/08/02 17:55:41,34.20000076293945,,821.0,4
2023/08/02 17:55:42,34.20000076293945,,800.0,4
2023/08/02 17:55:43,34.20000076293945,,810.0,4
2023/08/02 17:55:44,34.20000076293945,,810.0,4
2023/08/02 17:55:45,34.20000076293945,,810.0,4
2023/08/02 17:55:46,34.20000076293945,,821.0,4
2023/08/02 17:55:47,34.20000076293945,,833.0,4
2023/08/02 17:55:48,34.20000076293945,,833.0,4
2023/08/02 17:55:49,34.20000076293945,,833.0,4
2023/08/02 17:55:50,34.20000076293945,,845.0,4
2023/08/02 17:55:51,34.20000076293945,,845.0,4
2023/08/02 17:55:52,34.20000076293945,,845.0,4
2023/08/02 17:55:53,34.20000076293945,,845.0,4
2023/08/02 17:55:54,34.20000076293945,,833.0,4
2023/08/02 17:55:55,34.20000076293945,,833.0,4
2023/08/02 17:55:56,34.20000076293945,,833.0,4
2023/08/02 17:55:57,34.20000076293945,,833.0,4
2023/08/02 17:55:58,34.20000076293945,,833.0,4
2023/08/02 17:55:59,34.20000076293945,,845.0,4
2023/08/02 17:56:00,34.20000076293945,,845.0,4
2023/08/02 17:56:01,34.20000076293945,,845.0,4
2023/08/02 17:56:02,34.20000076293945,,845.0,4
2023/08/02 17:56:03,34.20000076293945,,857.0,4
2023/08/02 17:56:04,34.099998474121094,,857.0,4
2023/08/02 17:56:05,34.099998474121094,,857.0,4
2023/08/02 17:56:06,34.099998474121094,,857.0,4
2023/08/02 17:56:07,34.099998474121094,,869.0,4
2023/08/02 17:56:08,34.099998474121094,,869.0,4
2023/08/02 17:56:09,34.099998474121094,,869.0,4
2023/08/02 17:56:10,34.099998474121094,,882.0,4
2023/08/02 17:56:11,34.099998474121094,,882.0,4
2023/08/02 17:56:12,34.099998474121094,,882.0,4
2023/08/02 17:56:13,34.099998474121094,,882.0,4
2023/08/02 17:56:14,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:15,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:16,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:17,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:18,34.099998474121094,,882.0,4
2023/08/02 17:56:19,34.099998474121094,,882.0,4
2023/08/02 17:56:20,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:21,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:22,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:23,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:24,34.099998474121094,,882.0,4
2023/08/02 17:56:25,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:26,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:27,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:28,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:29,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:30,34.099998474121094,,882.0,4
2023/08/02 17:56:31,34.099998474121094,,882.0,4
2023/08/02 17:56:32,34.099998474121094,,882.0,4
2023/08/02 17:56:33,34.099998474121094,,882.0,4
2023/08/02 17:56:34,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:35,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:36,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:37,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:38,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:39,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:40,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:41,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:42,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:43,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:44,34.099998474121094,,869.0,4
2023/08/02 17:56:45,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:46,34.099998474121094,,869.0,4
2023/08/02 17:56:47,34.099998474121094,,869.0,4
2023/08/02 17:56:48,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:49,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:50,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:51,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:52,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:53,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:54,34.099998474121094,1.0,869.0,4
2023/08/02 17:56:55,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:56,34.099998474121094,1.0,882.0,4
2023/08/02 17:56:57,34.0,1.0,882.0,4
2023/08/02 17:56:58,34.0,1.0,882.0,4
2023/08/02 17:56:59,34.0,1.0,882.0,4
2023/08/02 17:57:00,34.0,1.0,882.0,4
2023/08/02 17:57:01,34.0,1.0,882.0,4
2023/08/02 17:57:02,34.0,1.0,882.0,4
2023/08/02 17:57:03,34.0,1.0,882.0,4
2023/08/02 17:57:04,34.0,,882.0,4
2023/08/02 17:57:05,34.0,1.0,882.0,4
2023/08/02 17:57:06,34.0,1.0,882.0,4
2023/08/02 17:57:07,34.0,1.0,882.0,4
2023/08/02 17:57:08,34.0,,882.0,4
2023/08/02 17:57:09,34.0,1.0,882.0,4
2023/08/02 17:57:10,34.0,1.0,869.0,4
2023/08/02 17:57:11,34.0,1.0,833.0,4
2023/08/02 17:57:12,34.0,,833.0,4
2023/08/02 17:57:13,34.0,,833.0,4
2023/08/02 17:57:14,34.0,1.0,821.0,4
2023/08/02 17:57:15,34.0,1.0,810.0,4
2023/08/02 17:57:16,34.0,1.0,810.0,4
2023/08/02 17:57:17,34.0,1.0,810.0,4
2023/08/02 17:57:18,34.0,,789.0,4
2023/08/02 17:57:19,34.0,1.0,769.0,4
2023/08/02 17:57:20,34.0,1.0,769.0,4
2023/08/02 17:57:21,34.0,1.0,769.0,4
2023/08/02 17:57:22,34.0,1.0,769.0,4
2023/08/02 17:57:23,34.0,,769.0,4
2023/08/02 17:57:24,34.0,,769.0,4
2023/08/02 17:57:25,34.0,,769.0,4
2023/08/02 17:57:26,34.0,,769.0,4
2023/08/02 17:57:27,34.0,1.0,769.0,4
2023/08/02 17:57:28,34.0,1.0,769.0,4
2023/08/02 17:57:29,34.0,1.0,769.0,4
2023/08/02 17:57:30,34.0,,800.0,4
2023/08/02 17:57:31,34.0,1.0,821.0,4
2023/08/02 17:57:32,34.0,1.0,821.0,4
2023/08/02 17:57:33,34.0,,821.0,4
2023/08/02 17:57:34,34.0,,821.0,4
2023/08/02 17:57:35,34.0,,821.0,4
2023/08/02 17:57:36,34.0,,821.0,4
2023/08/02 17:57:37,34.0,,821.0,4
2023/08/02 17:57:38,34.0,,800.0,4
2023/08/02 17:57:39,34.0,,779.0,4
2023/08/02 17:57:40,34.0,,779.0,4
2023/08/02 17:57:41,34.0,,779.0,4
2023/08/02 17:57:42,34.0,1.0,759.0,4
2023/08/02 17:57:43,34.0,1.0,750.0,4
2023/08/02 17:57:44,34.0,1.0,750.0,0
2023/08/02 17:57:45,34.0,1.0,750.0,0
2023/08/02 17:57:46,34.0,,750.0,0
2023/08/02 17:57:47,34.0,,750.0,0
2023/08/02 17:57:48,34.0,,750.0,0
2023/08/02 17:57:49,34.0,,750.0,0
2023/08/02 17:57:50,34.0,,750.0,0
2023/08/02 17:57:51,34.0,,750.0,0
2023/08/02 17:57:52,34.0,,750.0,0
2023/08/02 17:57:53,34.0,,750.0,0
2023/08/02 17:57:54,34.0,,740.0,0
2023/08/02 17:57:55,34.0,,740.0,0
2023/08/02 17:57:56,34.0,,740.0,0
2023/08/02 17:57:57,34.0,,740.0,0
2023/08/02 17:57:58,34.0,1.0,731.0,0
2023/08/02 17:57:59,34.0,1.0,731.0,0
2023/08/02 17:58:00,34.0,1.0,731.0,0
2023/08/02 17:58:01,34.0,,731.0,0
2023/08/02 17:58:02,34.0,,731.0,0
2023/08/02 17:58:03,34.0,,731.0,0
2023/08/02 17:58:04,34.0,,731.0,0
2023/08/02 17:58:05,34.0,,731.0,0
2023/08/02 17:58:06,34.0,,740.0,0
2023/08/02 17:58:07,34.0,1.0,750.0,0
2023/08/02 17:58:08,34.0,1.0,750.0,0
2023/08/02 17:58:09,34.0,1.0,750.0,0
2023/08/02 17:58:10,34.0,,740.0,0
2023/08/02 17:58:11,34.0,,740.0,0
2023/08/02 17:58:12,34.0,,740.0,0
2023/08/02 17:58:13,34.0,,740.0,0
2023/08/02 17:58:14,34.0,,731.0,0
2023/08/02 17:58:15,34.0,1.0,731.0,0
2023/08/02 17:58:16,34.0,1.0,731.0,0
2023/08/02 17:58:17,34.0,1.0,731.0,0
2023/08/02 17:58:18,34.0,1.0,722.0,0
2023/08/02 17:58:19,34.0,1.0,722.0,0
2023/08/02 17:58:20,34.0,1.0,722.0,0
2023/08/02 17:58:21,34.0,1.0,722.0,0
2023/08/02 17:58:22,34.0,1.0,714.0,0
2023/08/02 17:58:23,34.0,,714.0,0
2023/08/02 17:58:24,34.0,1.0,714.0,0
2023/08/02 17:58:25,34.0,1.0,714.0,0
2023/08/02 17:58:26,34.0,1.0,714.0,0
2023/08/02 17:58:27,34.0,1.0,714.0,0
2023/08/02 17:58:28,34.0,1.0,714.0,0
2023/08/02 17:58:29,34.0,1.0,714.0,0
2023/08/02 17:58:30,34.0,1.0,731.0,0
2023/08/02 17:58:31,34.0,1.0,740.0,0
2023/08/02 17:58:32,34.0,1.0,740.0,0
2023/08/02 17:58:33,34.0,1.0,740.0,0
2023/08/02 17:58:34,34.0,1.0,740.0,2
2023/08/02 17:58:35,34.0,1.0,714.0,2
2023/08/02 17:58:36,34.0,,714.0,2
2023/08/02 17:58:37,34.0,,714.0,2
2023/08/02 17:58:38,34.0,,714.0,2
2023/08/02 17:58:39,34.0,,714.0,2
2023/08/02 17:58:40,34.0,1.0,714.0,2
2023/08/02 17:58:41,34.0,,714.0,2
2023/08/02 17:58:42,34.0,,714.0,2
2023/08/02 17:58:43,34.0,,722.0,2
2023/08/02 17:58:44,34.0,,722.0,2
2023/08/02 17:58:45,34.0,1.0,722.0,2
2023/08/02 17:58:46,34.0,,731.0,2
2023/08/02 17:58:47,34.0,1.0,740.0,2
2023/08/02 17:58:48,34.0,,740.0,2
2023/08/02 17:58:49,34.0,,740.0,2
2023/08/02 17:58:50,34.0,,750.0,2
2023/08/02 17:58:51,34.0,,769.0,2
2023/08/02 17:58:52,34.0,1.0,769.0,2
2023/08/02 17:58:53,34.0,1.0,769.0,2
2023/08/02 17:58:54,34.0,1.0,769.0,2
2023/08/02 17:58:55,34.0,1.0,769.0,2
2023/08/02 17:58:56,34.0,,769.0,2
2023/08/02 17:58:57,34.0,,769.0,2
2023/08/02 17:58:58,34.0,,750.0,2
2023/08/02 17:58:59,34.0,1.0,750.0,2
2023/08/02 17:59:00,34.0,1.0,750.0,2
2023/08/02 17:59:01,34.0,,750.0,2
2023/08/02 17:59:02,34.0,1.0,740.0,2
2023/08/02 17:59:03,34.0,1.0,731.0,2
2023/08/02 17:59:04,34.0,1.0,731.0,2
2023/08/02 17:59:05,34.0,1.0,731.0,2
2023/08/02 17:59:06,34.0,1.0,722.0,2
2023/08/02 17:59:07,34.0,1.0,722.0,2
2023/08/02 17:59:08,34.0,1.0,722.0,2
2023/08/02 17:59:09,34.0,1.0,722.0,2
2023/08/02 17:59:10,34.0,1.0,722.0,2
2023/08/02 17:59:11,34.0,1.0,750.0,2
2023/08/02 17:59:12,34.0,1.0,750.0,2
2023/08/02 17:59:13,34.0,1.0,750.0,2
2023/08/02 17:59:14,34.0,1.0,759.0,2
2023/08/02 17:59:15,34.0,1.0,759.0,2
2023/08/02 17:59:16,34.0,1.0,759.0,2
2023/08/02 17:59:17,34.0,1.0,759.0,2
2023/08/02 17:59:18,34.0,1.0,750.0,2
2023/08/02 17:59:19,34.0,,731.0,2
2023/08/02 17:59:20,34.0,1.0,731.0,2
2023/08/02 17:59:21,34.0,1.0,731.0,2
2023/08/02 17:59:22,34.0,1.0,722.0,2
2023/08/02 17:59:23,34.0,1.0,722.0,2
2023/08/02 17:59:24,34.0,1.0,722.0,2
2023/08/02 17:59:25,34.0,1.0,722.0,2
2023/08/02 17:59:26,34.0,1.0,722.0,2
2023/08/02 17:59:27,34.0,1.0,714.0,2
2023/08/02 17:59:28,34.099998474121094,,714.0,2
2023/08/02 17:59:29,34.099998474121094,,714.0,2
2023/08/02 17:59:30,34.099998474121094,,714.0,2
2023/08/02 17:59:31,34.099998474121094,,705.0,2
2023/08/02 17:59:32,34.099998474121094,,740.0,2
2023/08/02 17:59:33,34.099998474121094,,740.0,2
2023/08/02 17:59:34,34.099998474121094,,740.0,2
2023/08/02 17:59:35,34.099998474121094,,759.0,2
2023/08/02 17:59:36,34.099998474121094,,779.0,2
2023/08/02 17:59:37,34.099998474121094,,779.0,2
2023/08/02 17:59:38,34.099998474121094,,779.0,2
2023/08/02 17:59:39,34.099998474121094,,800.0,2
2023/08/02 17:59:40,34.099998474121094,,800.0,2
2023/08/02 17:59:41,34.099998474121094,,800.0,2
2023/08/02 17:59:42,34.099998474121094,,800.0,2
2023/08/02 17:59:43,34.099998474121094,,810.0,2
2023/08/02 17:59:44,34.099998474121094,,810.0,2
2023/08/02 17:59:45,34.099998474121094,1.0,810.0,2
2023/08/02 17:59:46,34.099998474121094,,810.0,2
2023/08/02 17:59:47,34.20000076293945,,810.0,2
2023/08/02 17:59:48,34.20000076293945,1.0,810.0,2
2023/08/02 17:59:49,34.20000076293945,1.0,810.0,2
2023/08/02 17:59:50,34.20000076293945,,810.0,2
2023/08/02 17:59:51,34.20000076293945,1.0,810.0,2
2023/08/02 17:59:52,34.20000076293945,1.0,800.0,2
2023/08/02 17:59:53,34.20000076293945,,800.0,2
2023/08/02 17:59:54,34.20000076293945,,800.0,2
2023/08/02 17:59:55,34.20000076293945,,800.0,2
2023/08/02 17:59:56,34.20000076293945,,800.0,2
2023/08/02 17:59:57,34.20000076293945,1.0,800.0,2
2023/08/02 17:59:58,34.20000076293945,1.0,800.0,2
2023/08/02 17:59:59,34.20000076293945,1.0,800.0,2
2023/08/02 18:00:00,34.20000076293945,1.0,810.0,2
2023/08/02 18:00:01,34.20000076293945,1.0,810.0,2
2023/08/02 18:00:02,34.20000076293945,1.0,810.0,2
2023/08/02 18:00:03,34.29999923706055,1.0,810.0,2
2023/08/02 18:00:04,34.29999923706055,1.0,810.0,2
2023/08/02 18:00:05,34.29999923706055,1.0,810.0,2
2023/08/02 18:00:06,34.29999923706055,,810.0,2
2023/08/02 18:00:07,34.29999923706055,,810.0,2
2023/08/02 18:00:08,34.29999923706055,,810.0,2
2023/08/02 18:00:09,34.29999923706055,,810.0,2
2023/08/02 18:00:10,34.29999923706055,,779.0,2
2023/08/02 18:00:11,34.29999923706055,,779.0,2
2023/08/02 18:00:12,34.29999923706055,,769.0,2
2023/08/02 18:00:13,34.29999923706055,,769.0,2
2023/08/02 18:00:14,34.29999923706055,,759.0,2
2023/08/02 18:00:15,34.29999923706055,,759.0,2
2023/08/02 18:00:16,34.29999923706055,,759.0,2
2023/08/02 18:00:17,34.29999923706055,,759.0,2
2023/08/02 18:00:18,34.29999923706055,,759.0,2
2023/08/02 18:00:19,34.29999923706055,,759.0,2
2023/08/02 18:00:20,34.29999923706055,,769.0,2
2023/08/02 18:00:21,34.29999923706055,1.0,769.0,2
2023/08/02 18:00:22,34.29999923706055,1.0,769.0,2
2023/08/02 18:00:23,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:24,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:25,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:26,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:27,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:28,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:29,34.400001525878906,,769.0,2
2023/08/02 18:00:30,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:31,34.400001525878906,1.0,769.0,2
2023/08/02 18:00:32,34.400001525878906,1.0,759.0,2
2023/08/02 18:00:33,34.400001525878906,,759.0,2
2023/08/02 18:00:34,34.400001525878906,,759.0,2
2023/08/02 18:00:35,34.400001525878906,1.0,759.0,2
2023/08/02 18:00:36,34.400001525878906,1.0,759.0,2
2023/08/02 18:00:37,34.5,1.0,759.0,2
2023/08/02 18:00:38,34.5,,759.0,2
2023/08/02 18:00:39,34.5,,759.0,2
2023/08/02 18:00:40,34.5,1.0,779.0,2
2023/08/02 18:00:41,34.5,,779.0,2
2023/08/02 18:00:42,34.5,,779.0,2
2023/08/02 18:00:43,34.5,,779.0,2
2023/08/02 18:00:44,34.5,,789.0,2
2023/08/02 18:00:45,34.5,,789.0,2
2023/08/02 18:00:46,34.5,,800.0,2
2023/08/02 18:00:47,34.5,,800.0,2
2023/08/02 18:00:48,34.5,,810.0,2
2023/08/02 18:00:49,34.5,,810.0,2
2023/08/02 18:00:50,34.5,,821.0,2
2023/08/02 18:00:51,34.599998474121094,,821.0,2
2023/08/02 18:00:52,34.599998474121094,,833.0,2
2023/08/02 18:00:53,34.599998474121094,,833.0,2
2023/08/02 18:00:54,34.599998474121094,,833.0,2
2023/08/02 18:00:55,34.599998474121094,,833.0,2
2023/08/02 18:00:56,34.599998474121094,,857.0,2
2023/08/02 18:00:57,34.599998474121094,,857.0,2
2023/08/02 18:00:58,34.599998474121094,,857.0,2
2023/08/02 18:00:59,34.599998474121094,,857.0,2
2023/08/02 18:01:00,34.599998474121094,,857.0,2
2023/08/02 18:01:01,34.599998474121094,,857.0,2
2023/08/02 18:01:02,34.599998474121094,,857.0,2
2023/08/02 18:01:03,34.599998474121094,,857.0,2
2023/08/02 18:01:04,34.599998474121094,,857.0,2
2023/08/02 18:01:05,34.599998474121094,,857.0,2
2023/08/02 18:01:06,34.599998474121094,,845.0,2
2023/08/02 18:01:07,34.599998474121094,,845.0,2
2023/08/02 18:01:08,34.599998474121094,,845.0,2
2023/08/02 18:01:09,34.599998474121094,,845.0,2
2023/08/02 18:01:10,34.599998474121094,,833.0,2
2023/08/02 18:01:11,34.599998474121094,,833.0,2
2023/08/02 18:01:12,34.599998474121094,1.0,821.0,2
2023/08/02 18:01:13,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:14,34.70000076293945,1.0,810.0,2
2023/08/02 18:01:15,34.70000076293945,1.0,810.0,2
2023/08/02 18:01:16,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:17,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:18,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:19,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:20,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:21,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:22,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:23,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:24,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:25,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:26,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:27,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:28,34.70000076293945,1.0,800.0,2
2023/08/02 18:01:29,34.70000076293945,1.0,800.0,2
2023/08/02 18:01:30,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:31,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:32,34.70000076293945,1.0,779.0,2
2023/08/02 18:01:33,34.70000076293945,,779.0,2
2023/08/02 18:01:34,34.70000076293945,,759.0,2
2023/08/02 18:01:35,34.70000076293945,,759.0,2
2023/08/02 18:01:36,34.70000076293945,,759.0,2
2023/08/02 18:01:37,34.70000076293945,1.0,759.0,2
2023/08/02 18:01:38,34.70000076293945,1.0,769.0,2
2023/08/02 18:01:39,34.70000076293945,1.0,769.0,2
2023/08/02 18:01:40,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:41,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:42,34.70000076293945,,789.0,2
2023/08/02 18:01:43,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:44,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:45,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:46,34.70000076293945,1.0,810.0,2
2023/08/02 18:01:47,34.70000076293945,1.0,810.0,2
2023/08/02 18:01:48,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:49,34.70000076293945,1.0,821.0,2
2023/08/02 18:01:50,34.70000076293945,,821.0,2
2023/08/02 18:01:51,34.70000076293945,,821.0,2
2023/08/02 18:01:52,34.70000076293945,,821.0,2
2023/08/02 18:01:53,34.70000076293945,,821.0,2
2023/08/02 18:01:54,34.70000076293945,,800.0,2
2023/08/02 18:01:55,34.70000076293945,1.0,800.0,2
2023/08/02 18:01:56,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:57,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:58,34.70000076293945,1.0,789.0,2
2023/08/02 18:01:59,34.70000076293945,1.0,789.0,2
2023/08/02 18:02:00,34.70000076293945,,779.0,2
2023/08/02 18:02:01,34.70000076293945,,779.0,2
2023/08/02 18:02:02,34.70000076293945,,779.0,2
2023/08/02 18:02:03,34.70000076293945,,779.0,2
2023/08/02 18:02:04,34.70000076293945,,779.0,2
2023/08/02 18:02:05,34.70000076293945,1.0,779.0,2
2023/08/02 18:02:06,34.70000076293945,1.0,779.0,2
2023/08/02 18:02:07,34.70000076293945,1.0,779.0,2
2023/08/02 18:02:08,34.70000076293945,,779.0,2
2023/08/02 18:02:09,34.70000076293945,,779.0,2
2023/08/02 18:02:10,34.70000076293945,,779.0,2
2023/08/02 18:02:11,34.70000076293945,,779.0,2
2023/08/02 18:02:12,34.70000076293945,1.0,779.0,2
2023/08/02 18:02:13,34.70000076293945,1.0,779.0,2
2023/08/02 18:02:14,34.70000076293945,,769.0,2
2023/08/02 18:02:15,34.70000076293945,,769.0,2
2023/08/02 18:02:16,34.70000076293945,1.0,759.0,2
2023/08/02 18:02:17,34.70000076293945,1.0,759.0,2
2023/08/02 18:02:18,34.70000076293945,1.0,750.0,2
2023/08/02 18:02:19,34.70000076293945,1.0,750.0,2
2023/08/02 18:02:20,34.70000076293945,1.0,740.0,2
2023/08/02 18:02:21,34.70000076293945,1.0,740.0,2
2023/08/02 18:02:22,34.70000076293945,1.0,740.0,2
2023/08/02 18:02:23,34.70000076293945,1.0,740.0,2
2023/08/02 18:02:24,34.70000076293945,1.0,740.0,2
2023/08/02 18:02:25,34.79999923706055,1.0,740.0,2
2023/08/02 18:02:26,34.79999923706055,,740.0,2
2023/08/02 18:02:27,34.79999923706055,,740.0,2
2023/08/02 18:02:28,34.79999923706055,,731.0,2
2023/08/02 18:02:29,34.79999923706055,,731.0,2
2023/08/02 18:02:30,34.79999923706055,,714.0,2
2023/08/02 18:02:31,34.79999923706055,,714.0,2
2023/08/02 18:02:32,34.79999923706055,,714.0,2
2023/08/02 18:02:33,34.79999923706055,,714.0,2
2023/08/02 18:02:34,34.79999923706055,,714.0,2
2023/08/02 18:02:35,34.79999923706055,,714.0,2
2023/08/02 18:02:36,34.900001525878906,,714.0,2
2023/08/02 18:02:37,34.900001525878906,,714.0,2
2023/08/02 18:02:38,34.900001525878906,,714.0,2
2023/08/02 18:02:39,34.900001525878906,,714.0,2
2023/08/02 18:02:40,34.900001525878906,,731.0,2
2023/08/02 18:02:41,34.900001525878906,,731.0,2
2023/08/02 18:02:42,34.900001525878906,,740.0,2
2023/08/02 18:02:43,34.900001525878906,,740.0,2
2023/08/02 18:02:44,35.0,,750.0,2
2023/08/02 18:02:45,35.0,1.0,750.0,2
2023/08/02 18:02:46,35.0,,769.0,2
2023/08/02 18:02:47,35.0,,769.0,2
2023/08/02 18:02:48,35.0,,779.0,2
2023/08/02 18:02:49,35.0,1.0,779.0,2
2023/08/02 18:02:50,35.0,1.0,779.0,2
2023/08/02 18:02:51,35.0,,779.0,2
2023/08/02 18:02:52,35.0,,789.0,2
2023/08/02 18:02:53,35.099998474121094,,789.0,2
2023/08/02 18:02:54,35.099998474121094,,789.0,2
2023/08/02 18:02:55,35.099998474121094,,789.0,2
2023/08/02 18:02:56,35.099998474121094,,779.0,2
2023/08/02 18:02:57,35.099998474121094,,779.0,2
2023/08/02 18:02:58,35.099998474121094,,779.0,2
2023/08/02 18:02:59,35.099998474121094,,779.0,2
2023/08/02 18:03:00,35.20000076293945,,779.0,2
2023/08/02 18:03:01,35.20000076293945,,779.0,2
2023/08/02 18:03:02,35.20000076293945,,779.0,2
2023/08/02 18:03:03,35.20000076293945,,779.0,2
2023/08/02 18:03:04,35.20000076293945,,769.0,2
2023/08/02 18:03:05,35.20000076293945,,769.0,2
2023/08/02 18:03:06,35.29999923706055,,769.0,2
2023/08/02 18:03:07,35.29999923706055,,769.0,2
2023/08/02 18:03:08,35.29999923706055,,759.0,2
2023/08/02 18:03:09,35.29999923706055,,759.0,2
2023/08/02 18:03:10,35.29999923706055,,759.0,2
2023/08/02 18:03:11,35.29999923706055,1.0,759.0,2
2023/08/02 18:03:12,35.29999923706055,1.0,750.0,2
2023/08/02 18:03:13,35.400001525878906,1.0,750.0,2
2023/08/02 18:03:14,35.400001525878906,1.0,750.0,2
2023/08/02 18:03:15,35.400001525878906,1.0,750.0,2
2023/08/02 18:03:16,35.400001525878906,1.0,750.0,2
2023/08/02 18:03:17,35.400001525878906,1.0,750.0,2
2023/08/02 18:03:18,35.5,1.0,750.0,2
2023/08/02 18:03:19,35.5,1.0,750.0,2
2023/08/02 18:03:20,35.5,1.0,750.0,2
2023/08/02 18:03:21,35.5,,750.0,2
2023/08/02 18:03:22,35.5,,750.0,2
2023/08/02 18:03:23,35.599998474121094,,750.0,2
2023/08/02 18:03:24,35.599998474121094,,750.0,2
2023/08/02 18:03:25,35.599998474121094,,750.0,2
2023/08/02 18:03:26,35.599998474121094,,740.0,2
2023/08/02 18:03:27,35.70000076293945,,740.0,2
2023/08/02 18:03:28,35.70000076293945,,740.0,2
2023/08/02 18:03:29,35.70000076293945,,740.0,2
2023/08/02 18:03:30,35.70000076293945,1.0,740.0,2
2023/08/02 18:03:31,35.70000076293945,1.0,740.0,2
2023/08/02 18:03:32,35.79999923706055,,731.0,2
